"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SL","2020-09-23","85.7","-2.5","6.44","Dickerson, Corey",572816,592426,"field_out","hit_into_play",,,,,"6","Corey Dickerson flies out to left fielder Nick Markakis.","R","L","R","ATL","MIA","X","7","fly_ball","1","1",2020,"0.02","-0.58","0.57","2.47",,,,"0","2","Top",76.08,90.09,,,"452095",,,7.253041836637051,-124.79160306564034,-2.0409406168684847,-1.0907909527019026,22.085843939458858,-38.0830202588446,"3.39","1.55","284","80.7","34","86.7","2552","6.6",630554,592426,"452095","518692","645277","588751","621020","455976","542255","660670","53.85","0.02","0.018","0","1","0","0","3","15","3","Slider","3","2","2","3","2","3","2","3","Standard","Standard","41","0.024","-0.241"
"CH","2020-09-22","86.7","-2.88","5.46","Dickerson, Corey",572816,669060,"field_out","hit_into_play",,,,,"8","Corey Dickerson flies out to left fielder Adam Duvall.","R","L","R","ATL","MIA","X","7","fly_ball","2","2",2020,"-1.4","0.64","-0.26","1.74",,,,"2","5","Top",67.23,132.11,,,"518595",,,9.126518809158318,-125.86994368779845,-4.011293600331266,-16.666105069171042,24.67890044839438,-24.7117557416284,"3.39","1.55","212","83.3","58","87","1871","6.5",630385,669060,"518595","518692","645277","663586","621020","594807","660670","455976","53.99","0.013","0.016","0","1","0","0","3","36","5","Changeup","2","0","0","2","0","2","0","2","Standard","Standard","241","0.012","-0.096"
"SL","2020-09-22","90.1","-3.02","5.29","Dickerson, Corey",572816,669060,"single","hit_into_play",,,,,"14","Corey Dickerson singles on a line drive to right fielder Nick Markakis.","R","L","R","ATL","MIA","X","9","line_drive","2","2",2020,"0.09","0.79","1.33","1.43",,,,"1","3","Top",189.29,113.46,,,"518595",,,10.68092277504848,-130.78421835508126,-5.3551602879443845,-0.953376548391648,24.949935857830095,-22.194425177888174,"3.39","1.55","172","76.3","16","90.9","2220","6.7",630385,669060,"518595","518692","645277","663586","621020","594807","660670","455976","53.78","0.8","0.738","0.9","1","1","0","4","19","6","Slider","2","0","0","2","0","2","0","2","Standard","Standard","210","-0.028","0.285"
"FF","2020-09-22","93.7","-2.9","5.56","Dickerson, Corey",572816,669060,"single","hit_into_play",,,,,"5","Corey Dickerson singles on a line drive to left fielder Adam Duvall.","R","L","R","ATL","MIA","X","7","line_drive","1","1",2020,"-0.69","1.14","-0.02","2.22",,,,"0","1","Top",83.4,94.9,,,"518595",,,9.041363887119008,-136.0613661727932,-5.444311804670038,-10.525613254935985,29.766376128999404,-16.92926483748313,"3.39","1.55","183","98.9","8","94.5","2089","6.8",630385,669060,"518595","518692","645277","663586","621020","594807","660670","455976","53.65","0.633","0.579","0.9","1","1","0","4","1","3","4-Seam Fastball","0","0","0","0","0","0","0","0","Standard","Standard","226","-0.036","0.407"
"FC","2020-09-21","91.5","-3.05","6.13","Dickerson, Corey",572816,455119,"double","hit_into_play",,,,,"5","Corey Dickerson doubles (5) on a sharp fly ball to left fielder Marcell Ozuna.","R","L","R","ATL","MIA","X","7","fly_ball","3","2",2020,"0.04","0.63","0.07","2.14",,,,"0","7","Top",72.93,46.69,,,"452095",,,7.83211182245995,-132.98925295914816,-5.549951836146672,-1.2578833197363761,28.654627530286728,-23.737511504374304,"3.39","1.55","380","102.1","25","92","2121","6.6",630440,455119,"452095","518692","645277","663586","621020","542303","660670","594807","53.85","0.733","1.247","1.25","1","1","1","6","56","8","Cutter","5","3","3","5","3","5","3","5","Standard","Standard","200","-0.086","0.564"
"SL","2020-09-21","88.5","-1.8","6.39","Dickerson, Corey",572816,660623,"field_out","hit_into_play",,,,,"14","Corey Dickerson flies out to left fielder Marcell Ozuna.","R","L","R","ATL","MIA","X","7","fly_ball","0","2",2020,"0.08","0.06","0.04","1.38",,,,"0","1","Top",36.89,108.41,,,"452095",,,4.290523436552003,-128.78455778090387,-6.275714013330174,0.06820594992892687,25.323408246606416,-30.451072158272,"3.39","1.55","299","92.5","34","88","2435","5.8",630440,660623,"452095","518692","645277","663586","621020","542303","660670","594807","54.66","0.073","0.122","0","1","0","0","3","1","4","Slider","0","0","0","0","0","0","0","0","Standard","Standard","46","0.022","-0.153"
"FC","2020-09-20","90.1","-3.26","5.3","Dickerson, Corey",572816,453286,"field_out","hit_into_play",,,,,"6","Corey Dickerson pops out to shortstop Trea Turner.","R","L","R","MIA","WSH","X","6","popup","0","0",2020,"-0.34","0.91","0.67","2.44",,,,"1","5","Bot",114.09,159.13,,,"543228",,,10.418965000470186,-130.75928434377155,-2.988244251874137,-6.219449253418928,29.615057217348284,-21.275728748870858,"3.39","1.55","106","75.4","70","89.3","2546","6.1",631305,453286,"543228","519346","671277","666198","607208","665742","664057","571788","54.39","0","0","0","1","0","0","3","40","1","Cutter","1","1","1","1","1","1","1","1","Standard","Strategic","221","-0.028","-0.168"
"SL","2020-09-18","75.0","-0.53","6.04","Dickerson, Corey",572816,607560,"single","hit_into_play",,,,,"9","Corey Dickerson singles on a sharp line drive to right fielder Michael A.   Taylor.   Lewis Brinson scores.    Sean Rodriguez to 3rd.","R","L","R","MIA","WSH","X","9","line_drive","1","0",2020,"1.55","-0.68","0.38","1.50",,"621446","446481","2","5","Bot",199.29,90.18,,,"435559",,,-0.8770520141409655,-109.20720729351338,-0.9135253271721314,12.464131416865834,22.300378727043512,-37.64897896014158,"3.39","1.55","257","102.3","18","74.9","2299","6.5",631342,607560,"435559","669738","543281","666198","607208","665742","645302","572191","53.99","0.433","0.465","0.9","1","1","0","5","51","2","Slider","9","3","9","3","3","10","10","3","Infield shift","Standard","58","0.003","0.842"
"FF","2020-09-18","92.2","-1.43","6.12","Dickerson, Corey",572816,640444,"home_run","hit_into_play",,,,,"14","Corey Dickerson homers (7) on a line drive to right center field.","R","L","R","MIA","WSH","X",,"line_drive","3","2",2020,"-0.03","1.55","0.45","1.25",,,,"0","1","Bot",176.65,36.45,,,"435559",,,4.830918156869177,-133.8409462927674,-9.846028604714203,-1.4497163237323691,31.60935513800352,-11.55388309688668,"3.39","1.55","423","108.5","24","91.6","2344","6.3",631342,640444,"435559","669738","543281","666198","607208","665742","645302","572191","54.2","0.987","1.948","2","1","0","3","6","7","6","4-Seam Fastball","0","2","0","2","2","1","1","2","Standard","Standard","205","0.113","0.932"
"FF","2020-09-18","94.0","-1.92","6.87","Dickerson, Corey",572816,630263,"field_out","hit_into_play",,,,,"12","Corey Dickerson lines out to center fielder Victor Robles.","R","L","R","MIA","WSH","X","8","line_drive","2","2",2020,"-0.49","1.36","0.41","3.53",,,,"1","4","Bot",98.87,47.28,,,"435559",,,7.099077265272535,-136.54919907422206,-5.859893535278295,-7.746523843988432,32.50793790606299,-14.044231093795275,"3.39","1.55","364","99.9","23","93.4","2326","6.2",631342,630263,"435559","669738","543281","666198","607208","665742","645302","572191","54.3","0.52","0.704","0","1","0","0","5","36","5","4-Seam Fastball","6","2","6","2","2","6","6","2","Infield shift","Standard","214","-0.003","-0.148"
"KC","2020-09-17","86.0","-1.45","6.36","Dickerson, Corey",572816,598264,"field_out","hit_into_play",,,,,"9","Corey Dickerson lines out to center fielder Jackie Bradley Jr.","R","L","R","MIA","BOS","X","8","line_drive","0","1",2020,"0.35","-1.06","0.67","1.52",,,,"2","9","Bot",109.6,34.65,,,"608700",,,4.34880840143738,-125.17541975314691,-3.0775947275898523,2.741866908979569,26.2634410967895,-42.857845469708174,"3.39","1.55","389","99.1","25","86.6","2288","6.8",631313,598264,"608700","666915","624414","646240","593428","624407","598265","657077","53.75","0.533","0.812","0","1","0","0","6","74","2","Knuckle Curve","3","5","3","5","5","3","3","5","Standard","Standard","23","-0.014","-0.095"
"FS","2020-09-15","87.4","-2.9","5.45","Dickerson, Corey",572816,656557,"field_out","hit_into_play",,,,,"13","Corey Dickerson lines out to shortstop Xander Bogaerts.","R","L","R","MIA","BOS","X","6","line_drive","2","2",2020,"-0.94","0.27","-0.48","1.05",,,,"1","3","Bot",111.43,132.67,,,"543877",,,7.786101646560864,-126.97675640498495,-4.950418914117061,-11.841511486106633,28.200958843466346,-28.40269341713199,"3.39","1.55","166","76.5","13","87.2","1439","6.4",631314,656557,"543877","666915","624414","646240","593428","622168","598265","657077","54.07","0.48","0.432","0","1","0","0","4","21","7","Split-Finger","0","0","0","0","0","0","0","0","Standard","Standard","245","-0.017","-0.148"
"FF","2020-09-15","95.2","-2.84","5.42","Dickerson, Corey",572816,656557,"single","hit_into_play",,,,,"5","Corey Dickerson singles on a line drive to left fielder Yairo Munoz.  Corey Dickerson out at 2nd on the throw, left fielder Yairo Munoz to second baseman Christian Arroyo.","R","L","R","MIA","BOS","X","7","line_drive","1","0",2020,"-0.72","0.74","-0.25","2.45",,,,"0","1","Bot",95.94,103.27,,,"543877",,,8.398290139251904,-138.3811051938159,-3.7995892437850407,-11.112478103330519,31.295287361853813,-21.98297596682313,"3.39","1.55","175","96.7","10","95.2","2014","6.4",631314,656557,"543877","666915","624414","646240","593428","622168","598265","657077","54.12","0.76","0.714","0.9","1","1","0","4","5","2","4-Seam Fastball","0","0","0","0","0","0","0","0","Standard","Standard","239","-0.021","0.357"
"CH","2020-09-14","88.9","-2.11","5.48","Dickerson, Corey",572816,592826,"double","hit_into_play",,,,,"13","Corey Dickerson doubles (4) on a fly ball to left fielder Andrew McCutchen.","R","L","R","MIA","PHI","X","7","fly_ball","1","0",2020,"-1.21","0.62","-0.50","1.09",,,,"0","3","Bot",62.33,128.69,,,"665561",,,6.536296864318467,-129.30819224120006,-6.102125208665142,-14.951759523446208,25.821994934218836,-24.11934703866,"3.39","1.55","218","71.0","37","89.7","1625","6.7",631321,592826,"665561","594838","664068","664761","544369","457705","656514","547180","53.76","0.44","0.426","1.25","1","1","1","3","22","2","Changeup","1","1","1","1","1","1","1","1","Standard","Standard","233","0.069","0.591"
"SI","2020-09-14","92.8","-2.18","5.6","Dickerson, Corey",572816,592826,"field_out","hit_into_play",,,,,"4","Corey Dickerson lines out to center fielder Adam Haseley.","R","L","R","MIA","PHI","X","8","line_drive","1","0",2020,"-1.1","0.78","-0.38","2.14",,,,"0","1","Bot",122.08,47.07,,,"665561",,,7.037824999088473,-134.82679340242956,-4.738664074283969,-14.967815920028851,30.94369654797822,-21.80193688156978,"3.39","1.55","359","99.1","19","93.1","2150","6.7",631321,592826,"665561","594838","664068","664761","544369","457705","656514","547180","53.83","0.447","0.524","0","1","0","0","4","5","2","Sinker","0","1","0","1","1","0","0","1","Strategic","Standard","203","-0.023","-0.291"
"CH","2020-09-13","87.4","-2.73","5.54","Dickerson, Corey",572816,621107,"field_out","hit_into_play",,,,,"8","Corey Dickerson pops out to third baseman Alec Bohm.","R","L","R","MIA","PHI","X","5","popup","0","1",2020,"-1.12","0.57","-0.27","1.71",,,"500743","2","4","Bot",112.57,186.29,,,"595284",,,8.305883052561224,-127.02960572830234,-4.276882732391297,-13.80373313817389,26.51090953270446,-25.320234850392815,"3.39","1.55","50","77.6","79","88.2","1813","6.9",631320,621107,"595284","594838","516416","664761","544369","457705","591720","664247","53.6","0.007","0.006","0","1","0","0","3","34","2","Changeup","4","1","4","1","1","4","4","1","Standard","Standard","236","-0.007","-0.212"
"CU","2020-09-10","82.2","-1.59","6.26","Dickerson, Corey",572816,488984,"single","hit_into_play",,,,,"14","Corey Dickerson singles on a sharp line drive to right fielder Bryce Harper.   Garrett Cooper to 3rd.    Jazz Chisholm to 2nd.","R","L","R","MIA","PHI","X","9","line_drive","1","0",2020,"1.16","-0.51","0.75","1.39",,"643265","665862","2","8","Bot",186.55,95.34,,,"592663",,,3.0345446950313706,-119.61692883432794,-3.4873928346138947,10.516095637849524,24.055167560586057,-36.55076096771308,"3.39","1.55","230","100.6","15","82.1","2984","6.3",631309,488984,"592663","656555","516416","664761","544369","457705","656514","547180","54.2","0.74","0.782","0.9","1","1","0","4","74","2","Curveball","3","6","3","6","6","3","3","6","Standard","Standard","69","0.048","0.842"
"SI","2020-09-08","96.1","-1.6","5.78","Dickerson, Corey",572816,657140,"double","hit_into_play",,,,,"5","Corey Dickerson doubles (3) on a line drive to left fielder Adam Duvall, deflected by center fielder Ender Inciarte.","R","L","R","ATL","MIA","X","8","line_drive","3","2",2020,"-1.28","0.74","0.05","2.59",,,,"0","3","Top",84.63,59.95,,,"452095",,,7.253933545537028,-139.88304155053333,-4.596991808364262,-18.40922749492159,28.868939756474823,-21.587549867760263,"3.39","1.55","343","95.1","23","96.3","2224","6.2",630438,657140,"452095","518692","588751","663586","621020","594807","542255","660670","54.3","0.26","0.302","1.25","1","1","1","3","18","6","Sinker","0","2","2","0","2","0","2","0","Standard","Standard","227","-0.047","0.564"
"CH","2020-09-08","88.8","-1.73","5.91","Dickerson, Corey",572816,657140,"single","hit_into_play",,,,,"13","Corey Dickerson singles on a line drive to center fielder Ender Inciarte.","R","L","R","ATL","MIA","X","8","line_drive","2","2",2020,"-1.43","0.46","-0.79","1.00",,,,"0","1","Top",114.19,102.31,,,"452095",,,5.270690624949346,-129.10686039093224,-6.89472302197034,-17.08544301135999,26.363599524813935,-25.837843756342117,"3.39","1.55","207","66.3","24","88.6","1676","6.2",630438,657140,"452095","518692","588751","663586","621020","594807","542255","660670","54.31","0.927","0.871","0.9","1","1","0","4","1","7","Changeup","0","0","0","0","0","0","0","0","Standard","Standard","247","-0.036","0.432"
"SL","2020-09-06","86.3","-0.79","6.03","Dickerson, Corey",572816,650895,"field_out","hit_into_play",,,,,"8","Corey Dickerson flies out to right fielder Hunter Renfroe.","R","L","R","TB","MIA","X","9","fly_ball","0","0",2020,"0.26","0.17","0.22","1.85",,"542932","500743","2","9","Top",161.64,74.2,,,"605421",,,1.8509075915293327,-125.60348461928278,-3.904809931162329,2.314384617583181,30.364825092835584,-29.73121314952609,"3.39","1.55","307","88.4","41","84.8","2245","5.8",630956,650895,"605421","663993","621563","670712","642715","664040","668227","592669","54.73","0.007","0.01","0","1","0","0","3","67","1","Slider","3","3","3","3","3","3","3","3","Standard","Standard","121","0.114","-0.474"
"SL","2020-09-06","87.9","-0.44","6.84","Dickerson, Corey",572816,664126,"field_out","hit_into_play",,,,,"14","Corey Dickerson pops out to third baseman Mike Brosseau in foul territory.","R","L","R","TB","MIA","X","5","popup","2","2",2020,"0.07","-0.3","0.13","0.97",,,"595453","2","7","Top",75.16,169.74,,,"607345",,,1.2533113414225359,-127.87517351098413,-7.569809693947276,0.4964490227266472,27.142756201456898,-34.026930747866416,"3.39","1.55","140","69.3","67","88.7","2402","6.9",630956,664126,"607345","663993","621563","670712","642715","668227","622534","592669","53.62","0","0","0","1","0","0","3","51","5","Slider","3","3","3","3","3","3","3","3","Standard","Standard","48","0.041","-0.216"
"CH","2020-09-05","86.8","-2.36","6.26","Dickerson, Corey",572816,642083,"field_out","hit_into_play",,,,,"13","Corey Dickerson lines out to second baseman Brandon Lowe.","R","L","R","TB","MIA","X","4","line_drive","1","1",2020,"-1.22","0.46","-0.02","1.06",,,"459964","2","7","Top",142.92,140.84,,,"605421",,,8.257175799010144,-125.96202475006027,-7.249305055263043,-14.682509995981428,27.419782484088582,-25.850103700348175,"3.39","1.55","149","73.8","14","88","1580","7.4",630955,642083,"605421","596847","664040","663993","621563","640457","595281","592669","53.12","0.487","0.438","0","1","0","0","4","58","3","Changeup","1","7","7","1","7","1","7","1","Standard","Standard","227","0.001","-0.234"
"FF","2020-09-05","91.7","-2.52","6.33","Dickerson, Corey",572816,642083,"field_out","hit_into_play",,,,,"9","Corey Dickerson flies out to left fielder Austin Meadows.","R","L","R","TB","MIA","X","7","fly_ball","0","0",2020,"-0.47","1.25","0.55","1.68",,,,"0","6","Top",69.17,99.93,,,"605421",,,8.930082988819168,-132.93682430015997,-8.669561708246157,-7.587473069510749,30.436109752571024,-15.532457771209078,"3.39","1.55","271","86.0","43","92.9","2004","7.4",630955,642083,"605421","596847","664040","663993","621563","640457","595281","592669","53.12","0.013","0.018","0","1","0","0","3","45","1","4-Seam Fastball","1","5","5","1","5","1","5","1","Standard","Standard","216","0.007","-0.25"
"FF","2020-09-04","97.5","-0.63","6.63","Dickerson, Corey",572816,664126,"field_out","hit_into_play",,,,,"9","Corey Dickerson lines out to center fielder Kevin Kiermaier.","R","L","R","TB","MIA","X","8","line_drive","0","0",2020,"-0.25","1.4","0.49","1.65",,,,"0","7","Top",90.05,52.94,,,"605421",,,3.6534905714637236,-141.52263536068145,-11.161867562699898,-4.27577621519008,34.25271263873001,-10.96714955795126,"3.39","1.55","355","95.6","25","98.3","2296","7",630954,664126,"605421","596847","664040","621563","642715","640457","595281","622534","53.48","0.313","0.446","0","1","0","0","5","53","1","4-Seam Fastball","5","4","4","5","4","5","4","5","Standard","Standard","200","0.043","-0.25"
"SI","2020-09-02","93.7","-0.35","6.6","Dickerson, Corey",572816,503569,"field_out","hit_into_play",,,,,"5","Corey Dickerson lines out to center fielder Cavan Biggio.","R","L","R","MIA","TOR","X","8","line_drive","3","1",2020,"-1.29","1.16","0.14","2.39",,,"605119","0","8","Bot",100.67,49.79,,,"624512",,,4.085865293310567,-136.20231556209302,-7.593635315615782,-16.909641473190938,33.726679986983314,-16.22902403745827,"3.39","1.55","357","95.5","26","92.8","2186","6.1",631308,503569,"624512","642133","542340","543768","669289","666971","624415","606192","54.43","0.213","0.289","0","1","0","0","5","63","5","Sinker","1","2","1","2","2","1","1","2","Standard","Standard","205","-0.09","-0.656"
"SL","2020-08-31","92.2","-0.93","5.44","Dickerson, Corey",572816,594798,"field_out","hit_into_play",,,,,"12","Corey Dickerson flies out to right fielder Brandon Nimmo.","R","L","R","NYM","MIA","X","9","fly_ball","1","2",2020,"0.54","0.31","1.24","2.54",,"500743",,"2","5","Top",166.7,96.74,,,"467092",,,4.409118791436964,-134.31204587215367,-2.2632379304022043,5.657831204557254,28.243696088060798,-28.193862895332593,"3.39","1.55","262","73.7","35","93.7","2600","7",631223,594798,"467092","624413","643446","641645","642708","642086","545350","607043","53.48","0.213","0.21","0","1","0","0","3","37","4","Slider","2","0","0","2","0","2","0","2","Standard","Standard","159","0.039","-0.248"
"FF","2020-08-31","97.9","-1.23","5.43","Dickerson, Corey",572816,594798,"field_out","hit_into_play",,,,,"14","Corey Dickerson flies out to center fielder Jake Marisnick.","R","L","R","NYM","MIA","X","8","fly_ball","0","0",2020,"-0.44","1.4","1.03","1.60",,,,"0","1","Top",111.6,85.79,,,"467092",,,7.259010472644326,-142.2656124285896,-8.227882004774534,-7.602220904212539,31.541291186807516,-11.371928848669564,"3.39","1.55","322","87.1","35","99.6","2508","7.2",631223,594798,"467092","624413","643446","641645","642708","642086","545350","607043","53.27","0","0","0","1","0","0","3","1","1","4-Seam Fastball","0","0","0","0","0","0","0","0","Standard","Standard","218","0.022","-0.25"
"CH","2020-08-25","87.3","-2","5.19","Dickerson, Corey",572816,621261,"field_out","hit_into_play",,,,,"5","Corey Dickerson flies out to right fielder Michael Conforto.","R","L","R","NYM","MIA","X","9","fly_ball","3","1",2020,"-0.82","0.05","-0.04","2.13",,,"542340","1","5","Top",191.01,93.53,,,"467092",,,6.479010871841963,-126.97543544785404,-1.3085822880505198,-10.170448905647829,25.54303997167239,-31.589789266607404,"3.39","1.55","328","97.8","44","88.1","1610","6.8",631227,621261,"467092","624413","643446","605204","642708","642086","607043","624424","53.72","0.06","0.119","0","1","0","0","3","39","5","Changeup","0","4","4","0","4","0","4","0","Standard","Standard","244","0.006","-0.441"
"SL","2020-08-25","90.9","-1.2","6.25","Dickerson, Corey",572816,519144,"field_out","hit_into_play",,,,,"6","Corey Dickerson pops out to second baseman Jeff McNeil.","R","L","R","NYM","MIA","X","4","popup","1","1",2020,"-0.21","0.89","0.82","2.72",,,,"2","1","Top",147.72,153.1,,,"467092",,,5.47458866811241,-132.25559534837677,-4.804660921839851,-3.6995489995907915,29.406565031407286,-20.85026500494732,"3.39","1.55","125","79.5","66","90.2","2527","6",631227,519144,"467092","624413","643446","605204","642708","642086","607043","624424","54.54","0","0","0","1","0","0","3","3","3","Slider","0","0","0","0","0","0","0","0","Standard","Standard","205","0.011","-0.108"
"FF","2020-08-24","91.8","-2.52","5.73","Dickerson, Corey",572816,608723,"field_out","hit_into_play",,,,,"8","Corey Dickerson flies out to left fielder Juan Soto.","R","L","R","WSH","MIA","X","7","fly_ball","1","1",2020,"-0.56","1.51","-0.05","2.04","542932","459964","542583","2","3","Top",62.8,76.55,,,"543228",,,7.502484759528225,-133.4436970080993,-6.789003476852717,-8.330463043654515,28.395559988175158,-12.792652975071698,"3.39","1.55","325","98.9","46","92.2","2305","6.6",630898,608723,"543228","519346","671277","452678","607208","665742","645302","594809","53.93","0.033","0.059","0","1","0","0","3","20","3","4-Seam Fastball","0","1","1","0","1","0","1","0","Infield shift","Standard","209","0.069","-0.705"
"SL","2020-08-24","84.6","-0.81","5.86","Dickerson, Corey",572816,621290,"single","hit_into_play",,,,,"8","Corey Dickerson singles on a line drive to left fielder Juan Soto.","R","L","R","WSH","MIA","X","7","line_drive","1","2",2020,"0.45","0","-0.02","1.84",,,,"0","8","Top",73.29,82.87,,,"543228",,,0.9277705367317399,-123.36077111804897,-3.0887629585547103,4.413059566652682,23.139739495308635,-31.753975596351832,"3.39","1.55","230","97.4","11","83.8","2670","5.5",630898,621290,"543228","519346","671277","452678","607208","665742","645302","594809","54.98","0.847","0.814","0.9","1","1","0","4","74","5","Slider","5","9","9","5","9","5","9","5","Infield shift","Standard","61","-0.005","0.467"
"FF","2020-08-24","92.8","-0.32","6.99","Dickerson, Corey",572816,457915,"single","hit_into_play",,,,,"6","Corey Dickerson singles on a line drive to right fielder Adam Eaton.   Jesus Aguilar scores.","R","L","R","WSH","MIA","X","9","line_drive","1","2",2020,"-0.28","1.51","0.66","2.19",,"542583",,"2","4","Top",165.81,82.67,,,"543228",,,3.0941461876527288,-134.86542286962674,-9.776358103145213,-4.003985583929045,27.432018485922782,-11.82706465110374,"3.39","1.55","206","92.6","12","92.6","2156","6.1",630898,457915,"543228","519346","671277","452678","607208","665742","645302","594809","54.37","0.893","0.829","0.9","1","1","0","4","33","5","4-Seam Fastball","0","6","6","0","7","0","7","0","Infield shift","Standard","197","-0.017","0.863"
"FC","2020-08-24","92.8","-3.53","5.9","Dickerson, Corey",572816,593833,"field_out","hit_into_play",,,,,"1","Corey Dickerson flies out to left fielder Juan Soto.","R","L","R","WSH","MIA","X","7","fly_ball","0","2",2020,"0.19","1.01","-0.58","3.15",,,"542583","0","6","Top",33.96,98.63,,,"543228",,,7.1476644548211095,-135.04927278316464,-3.512359943744997,0.9232950596494836,26.507986986647772,-19.15837145765328,"3.39","1.55","320","90.2","34","93.1","2458","6.3",630898,593833,"543228","519346","671277","452678","607208","665742","645302","594809","54.24","0.033","0.037","0","1","0","0","3","54","6","Cutter","3","7","7","3","7","3","7","3","Infield shift","Strategic","192","0.009","-0.276"
"FF","2020-08-23","88.9","-0.08","5.86","Dickerson, Corey",572816,434671,"single","hit_into_play",,,,,"6","Corey Dickerson singles on a line drive to center fielder Victor Robles.","R","L","R","WSH","MIA","X","8","line_drive","1","2",2020,"-0.31","1.18","0.48","2.51",,,,"2","4","Top",100.82,74.46,,,"435559",,,2.0486465279988106,-129.44565275125828,-4.686789399710358,-3.9507622457877183,25.19131227149015,-18.172083931493574,"3.39","1.55","269","90.5","17","89.3","2157","6.4",630897,434671,"435559","519346","671277","666198","607208","665742","645302","594809","54.13","0.82","0.764","0.9","1","1","0","4","28","4","4-Seam Fastball","2","1","1","2","1","2","1","2","Infield shift","Standard","131","-0.016","0.172"
"FF","2020-08-23","88.3","-0.46","5.96","Dickerson, Corey",572816,434671,"home_run","hit_into_play",,,,,"4","Corey Dickerson homers (3) on a line drive to left field.","R","L","R","WSH","MIA","X",,"line_drive","0","0",2020,"-0.41","1.3","-0.57","2.55",,,,"0","2","Top",33.19,69.98,,,"435559",,,0.5879414259085827,-128.6514267359706,-4.994642975589313,-4.691154281481961,24.118604101821717,-16.845363316413344,"3.39","1.55","374","99.6","29","88.6","2066","6.2",630897,434671,"435559","519346","671277","666198","607208","665742","645302","594809","54.33","0.687","1.283","2","1","0","3","6","9","1","4-Seam Fastball","1","0","0","1","1","1","1","1","Standard","Standard","207","-0.108","1"
"CH","2020-08-22","85.3","-3.2","5.36","Dickerson, Corey",572816,453286,"field_out","hit_into_play",,,,,"14","Corey Dickerson flies out to left fielder Juan Soto.","R","L","R","WSH","MIA","X","7","fly_ball","2","2",2020,"-1.19","0.22","0.13","1.36",,,,"0","4","Top",69.77,109.23,,,"435559",,,10.246318727458977,-123.87658078481559,-3.5864406231059625,-14.235812442180872,22.835855580304273,-29.440218276905362,"3.39","1.55","252","85.3","50","85.8","1507","6.6",630890,453286,"435559","452678","543281","666198","607208","665742","645302","572191","53.94","0","0","0","1","0","0","3","26","5","Changeup","3","0","0","3","0","3","0","3","Infield shift","Standard","256","0.023","-0.215"
"FF","2020-08-22","91.6","-1.02","6.14","Dickerson, Corey",572816,640444,"home_run","hit_into_play",,,,,"5","Corey Dickerson homers (2) on a fly ball to center field.   Matt Joyce scores.","R","L","R","MIA","WSH","X",,"fly_ball","1","1",2020,"-0.5","1.35","0.20","2.20",,,"459964","2","3","Bot",171.9,18.31,,,"543228",,,4.165534964501803,-133.33549692041953,-7.044604984786351,-6.8352567083465345,27.368810197473504,-14.709186396224316,"3.41","1.56","438","105.2","31","91.8","2120","6.3",631341,640444,"543228","519346","671277","543281","607208","665742","645302","594809","54.22","0.927","1.818","2","1","0","3","6","24","3","4-Seam Fastball","0","1","0","1","1","2","2","1","Infield shift","Standard","208","0.308","1.877"
"FC","2020-08-22","91.0","-3.16","5.3","Dickerson, Corey",572816,453286,"single","hit_into_play",,,,,"14","Corey Dickerson singles on a fly ball to left fielder Juan Soto.","R","L","R","WSH","MIA","X","7","fly_ball","2","2",2020,"-0.03","0.65","0.28","1.40",,,,"0","2","Top",72.73,126.33,,,"435559",,,8.685352979344241,-132.34819758283265,-5.319752876423468,-1.9842388011430325,24.88575728515817,-23.66589275371652,"3.39","1.55","178","64.2","25","91.2","2530","6.2",630890,453286,"435559","452678","543281","666198","607208","665742","645302","572191","54.31","0.793","0.714","0.9","1","1","0","4","10","7","Cutter","2","0","0","2","0","2","0","2","Infield shift","Standard","213","-0.044","0.432"
